indicatorId,geoUnit,year,value,qualifier,magnitude
NY.GDP.MKTP.CD,NGA,2022,472624596925.938,,
NY.GDP.MKTP.CD,NGA,2023,362814951696.073,,
NY.GDP.MKTP.CD,SEN,2000,6013185003.97525,,
NY.GDP.MKTP.CD,SEN,2001,6507824829.26254,,
NY.GDP.MKTP.CD,SEN,2002,7006402319.75856,,
NY.GDP.MKTP.CD,SEN,2003,8768721563.18211,,
NY.GDP.MKTP.CD,SEN,2004,10076816666.6196,,
NY.GDP.MKTP.CD,SEN,2005,11009033437.939,,
NY.GDP.MKTP.CD,SEN,2006,11697918243.0035,,
NY.GDP.MKTP.CD,SEN,2007,13994218412.9619,,
NY.GDP.MKTP.CD,SEN,2008,16853989627.548,,
NY.GDP.MKTP.CD,SEN,2009,16145867494.9405,,
NY.GDP.MKTP.CD,SEN,2010,16121315909.0758,,
NY.GDP.MKTP.CD,SEN,2011,17814283639.3119,,
NY.GDP.MKTP.CD,SEN,2012,17660870411.5235,,
NY.GDP.MKTP.CD,SEN,2013,18918667724.8817,,
NY.GDP.MKTP.CD,SEN,2014,19797253440.2679,,
NY.GDP.MKTP.CD,SEN,2015,17774766696.1759,,
NY.GDP.MKTP.CD,SEN,2016,19040312333.1864,,
NY.GDP.MKTP.CD,SEN,2017,20996562943.5979,,
NY.GDP.MKTP.CD,SEN,2018,23116701556.1381,,
NY.GDP.MKTP.CD,SEN,2019,23403995992.1354,,
NY.GDP.MKTP.CD,SEN,2020,24530513037.7518,,
NY.GDP.MKTP.CD,SEN,2021,27520784129.7508,,
NY.GDP.MKTP.CD,SEN,2022,27619479059.6131,,
NY.GDP.MKTP.CD,SEN,2023,31013986429.1861,,
NY.GDP.MKTP.KD.ZG,EGY,2000,6.37,,
NY.GDP.MKTP.KD.ZG,EGY,2001,3.53525,,
NY.GDP.MKTP.KD.ZG,EGY,2002,2.3902,,
NY.GDP.MKTP.KD.ZG,EGY,2003,3.19345,,
NY.GDP.MKTP.KD.ZG,EGY,2004,4.09207,,
NY.GDP.MKTP.KD.ZG,EGY,2005,4.47174,,
NY.GDP.MKTP.KD.ZG,EGY,2006,6.84384,,
NY.GDP.MKTP.KD.ZG,EGY,2007,7.08783,,
NY.GDP.MKTP.KD.ZG,EGY,2008,7.15628,,
NY.GDP.MKTP.KD.ZG,EGY,2009,4.6736,,
NY.GDP.MKTP.KD.ZG,EGY,2010,5.14723,,
NY.GDP.MKTP.KD.ZG,EGY,2011,1.76457,,
NY.GDP.MKTP.KD.ZG,EGY,2012,2.2262,,
NY.GDP.MKTP.KD.ZG,EGY,2013,2.18547,,
NY.GDP.MKTP.KD.ZG,EGY,2014,2.91591,,
NY.GDP.MKTP.KD.ZG,EGY,2015,4.37202,,
NY.GDP.MKTP.KD.ZG,EGY,2016,4.34664,,
NY.GDP.MKTP.KD.ZG,EGY,2017,4.18122,,
NY.GDP.MKTP.KD.ZG,EGY,2018,5.33111,,
NY.GDP.MKTP.KD.ZG,EGY,2019,5.55209,,
NY.GDP.MKTP.KD.ZG,EGY,2020,3.55016,,
NY.GDP.MKTP.KD.ZG,EGY,2021,3.29065,,
NY.GDP.MKTP.KD.ZG,EGY,2022,6.58785,,
NY.GDP.MKTP.KD.ZG,EGY,2023,3.75901,,
NY.GDP.MKTP.KD.ZG,MOZ,2000,0.76623,,
NY.GDP.MKTP.KD.ZG,MOZ,2001,12.85168,,
NY.GDP.MKTP.KD.ZG,MOZ,2002,9.66851,,
NY.GDP.MKTP.KD.ZG,MOZ,2003,7.2177,,
NY.GDP.MKTP.KD.ZG,MOZ,2004,8.2047,,
NY.GDP.MKTP.KD.ZG,MOZ,2005,6.31202,,
NY.GDP.MKTP.KD.ZG,MOZ,2006,9.91068,,
NY.GDP.MKTP.KD.ZG,MOZ,2007,7.64935,,
NY.GDP.MKTP.KD.ZG,MOZ,2008,6.87803,,
NY.GDP.MKTP.KD.ZG,MOZ,2009,5.92897,,
NY.GDP.MKTP.KD.ZG,MOZ,2010,6.67973,,
NY.GDP.MKTP.KD.ZG,MOZ,2011,7.13406,,
NY.GDP.MKTP.KD.ZG,MOZ,2012,7.9945,,
NY.GDP.MKTP.KD.ZG,MOZ,2013,6.57141,,
NY.GDP.MKTP.KD.ZG,MOZ,2014,7.70257,,
NY.GDP.MKTP.KD.ZG,MOZ,2015,7.39309,,
NY.GDP.MKTP.KD.ZG,MOZ,2016,4.69699,,
NY.GDP.MKTP.KD.ZG,MOZ,2017,2.63821,,
NY.GDP.MKTP.KD.ZG,MOZ,2018,3.48493,,
NY.GDP.MKTP.KD.ZG,MOZ,2019,2.31781,,
NY.GDP.MKTP.KD.ZG,MOZ,2020,-1.21952,,
NY.GDP.MKTP.KD.ZG,MOZ,2021,2.37744,,
NY.GDP.MKTP.KD.ZG,MOZ,2022,4.3598,,
NY.GDP.MKTP.KD.ZG,MOZ,2023,5.00002,,
NY.GDP.MKTP.KD.ZG,NGA,2000,5.01593,,
NY.GDP.MKTP.KD.ZG,NGA,2001,5.91768,,
NY.GDP.MKTP.KD.ZG,NGA,2002,15.32916,,
NY.GDP.MKTP.KD.ZG,NGA,2003,7.34719,,
NY.GDP.MKTP.KD.ZG,NGA,2004,9.25056,,
NY.GDP.MKTP.KD.ZG,NGA,2005,6.43852,,
NY.GDP.MKTP.KD.ZG,NGA,2006,6.05943,,
NY.GDP.MKTP.KD.ZG,NGA,2007,6.59113,,
NY.GDP.MKTP.KD.ZG,NGA,2008,6.76447,,
NY.GDP.MKTP.KD.ZG,NGA,2009,8.03693,,
NY.GDP.MKTP.KD.ZG,NGA,2010,8.00566,,
NY.GDP.MKTP.KD.ZG,NGA,2011,5.30792,,
NY.GDP.MKTP.KD.ZG,NGA,2012,4.23006,,
NY.GDP.MKTP.KD.ZG,NGA,2013,6.67134,,
NY.GDP.MKTP.KD.ZG,NGA,2014,6.30972,,
NY.GDP.MKTP.KD.ZG,NGA,2015,2.65269,,
NY.GDP.MKTP.KD.ZG,NGA,2016,-1.61687,,
NY.GDP.MKTP.KD.ZG,NGA,2017,0.80589,,
NY.GDP.MKTP.KD.ZG,NGA,2018,1.92276,,
NY.GDP.MKTP.KD.ZG,NGA,2019,2.20843,,
NY.GDP.MKTP.KD.ZG,NGA,2020,-1.79425,,
NY.GDP.MKTP.KD.ZG,NGA,2021,3.64719,,
NY.GDP.MKTP.KD.ZG,NGA,2022,3.25168,,
NY.GDP.MKTP.KD.ZG,NGA,2023,2.86021,,
NY.GDP.MKTP.KD.ZG,SEN,2000,3.88721,,
NY.GDP.MKTP.KD.ZG,SEN,2001,4.31085,,
NY.GDP.MKTP.KD.ZG,SEN,2002,0.0687,,
NY.GDP.MKTP.KD.ZG,SEN,2003,5.59395,,
NY.GDP.MKTP.KD.ZG,SEN,2004,4.64329,,
NY.GDP.MKTP.KD.ZG,SEN,2005,4.31024,,
NY.GDP.MKTP.KD.ZG,SEN,2006,2.33077,,
NY.GDP.MKTP.KD.ZG,SEN,2007,2.82712,,
NY.GDP.MKTP.KD.ZG,SEN,2008,3.70317,,
NY.GDP.MKTP.KD.ZG,SEN,2009,2.7521,,
NY.GDP.MKTP.KD.ZG,SEN,2010,3.39089,,
NY.GDP.MKTP.KD.ZG,SEN,2011,1.33409,,
NY.GDP.MKTP.KD.ZG,SEN,2012,4.003,,
NY.GDP.MKTP.KD.ZG,SEN,2013,2.41239,,
NY.GDP.MKTP.KD.ZG,SEN,2014,6.22407,,
NY.GDP.MKTP.KD.ZG,SEN,2015,6.36704,,
NY.GDP.MKTP.KD.ZG,SEN,2016,6.35607,,
NY.GDP.MKTP.KD.ZG,SEN,2017,7.40749,,
NY.GDP.MKTP.KD.ZG,SEN,2018,6.20924,,
NY.GDP.MKTP.KD.ZG,SEN,2019,4.61363,,
NY.GDP.MKTP.KD.ZG,SEN,2020,1.34207,,
NY.GDP.MKTP.KD.ZG,SEN,2021,6.544,,
NY.GDP.MKTP.KD.ZG,SEN,2022,3.82186,,
NY.GDP.MKTP.KD.ZG,SEN,2023,3.7,,
SP.RUR.TOTL.ZS,EGY,2000,57.203,,
SP.RUR.TOTL.ZS,EGY,2001,57.157,,
SP.RUR.TOTL.ZS,EGY,2002,57.111,,
SP.RUR.TOTL.ZS,EGY,2003,57.065,,
SP.RUR.TOTL.ZS,EGY,2004,57.019,,
SP.RUR.TOTL.ZS,EGY,2005,56.973,,
SP.RUR.TOTL.ZS,EGY,2006,56.927,,
SP.RUR.TOTL.ZS,EGY,2007,56.922,,
SP.RUR.TOTL.ZS,EGY,2008,56.942,,
SP.RUR.TOTL.ZS,EGY,2009,56.961,,
SP.RUR.TOTL.ZS,EGY,2010,56.981,,
SP.RUR.TOTL.ZS,EGY,2011,57,,
SP.RUR.TOTL.ZS,EGY,2012,57.054,,
SP.RUR.TOTL.ZS,EGY,2013,57.107,,
SP.RUR.TOTL.ZS,EGY,2014,57.161,,
SP.RUR.TOTL.ZS,EGY,2015,57.215,,
SP.RUR.TOTL.ZS,EGY,2016,57.268,,
SP.RUR.TOTL.ZS,EGY,2017,57.295,,
SP.RUR.TOTL.ZS,EGY,2018,57.296,,
SP.RUR.TOTL.ZS,EGY,2019,57.27,,
SP.RUR.TOTL.ZS,EGY,2020,57.217,,
SP.RUR.TOTL.ZS,EGY,2021,57.138,,
SP.RUR.TOTL.ZS,EGY,2022,57.033,,
SP.RUR.TOTL.ZS,EGY,2023,56.9,,
SP.RUR.TOTL.ZS,MOZ,2000,70.902,,
SP.RUR.TOTL.ZS,MOZ,2001,70.723,,
SP.RUR.TOTL.ZS,MOZ,2002,70.543,,
SP.RUR.TOTL.ZS,MOZ,2003,70.363,,
SP.RUR.TOTL.ZS,MOZ,2004,70.182,,
SP.RUR.TOTL.ZS,MOZ,2005,70.001,,
SP.RUR.TOTL.ZS,MOZ,2006,69.818,,
SP.RUR.TOTL.ZS,MOZ,2007,69.636,,
SP.RUR.TOTL.ZS,MOZ,2008,69.168,,
SP.RUR.TOTL.ZS,MOZ,2009,68.672,,
SP.RUR.TOTL.ZS,MOZ,2010,68.17,,
SP.RUR.TOTL.ZS,MOZ,2011,67.664,,
SP.RUR.TOTL.ZS,MOZ,2012,67.154,,
SP.RUR.TOTL.ZS,MOZ,2013,66.64,,
SP.RUR.TOTL.ZS,MOZ,2014,66.122,,
SP.RUR.TOTL.ZS,MOZ,2015,65.6,,
SP.RUR.TOTL.ZS,MOZ,2016,65.074,,
SP.RUR.TOTL.ZS,MOZ,2017,64.545,,
SP.RUR.TOTL.ZS,MOZ,2018,64.012,,
SP.RUR.TOTL.ZS,MOZ,2019,63.472,,
SP.RUR.TOTL.ZS,MOZ,2020,62.926,,
SP.RUR.TOTL.ZS,MOZ,2021,62.372,,
SP.RUR.TOTL.ZS,MOZ,2022,61.813,,
SP.RUR.TOTL.ZS,MOZ,2023,61.247,,
SP.RUR.TOTL.ZS,NGA,2000,65.16,,
SP.RUR.TOTL.ZS,NGA,2001,64.331,,
SP.RUR.TOTL.ZS,NGA,2002,63.492,,
SP.RUR.TOTL.ZS,NGA,2003,62.644,,
SP.RUR.TOTL.ZS,NGA,2004,61.788,,
SP.RUR.TOTL.ZS,NGA,2005,60.926,,
SP.RUR.TOTL.ZS,NGA,2006,60.057,,
SP.RUR.TOTL.ZS,NGA,2007,59.181,,
SP.RUR.TOTL.ZS,NGA,2008,58.298,,
SP.RUR.TOTL.ZS,NGA,2009,57.412,,
SP.RUR.TOTL.ZS,NGA,2010,56.52,,
SP.RUR.TOTL.ZS,NGA,2011,55.634,,
SP.RUR.TOTL.ZS,NGA,2012,54.754,,
SP.RUR.TOTL.ZS,NGA,2013,53.882,,
SP.RUR.TOTL.ZS,NGA,2014,53.018,,
SP.RUR.TOTL.ZS,NGA,2015,52.162,,
SP.RUR.TOTL.ZS,NGA,2016,51.317,,
SP.RUR.TOTL.ZS,NGA,2017,50.481,,
SP.RUR.TOTL.ZS,NGA,2018,49.656,,
SP.RUR.TOTL.ZS,NGA,2019,48.843,,
SP.RUR.TOTL.ZS,NGA,2020,48.042,,
SP.RUR.TOTL.ZS,NGA,2021,47.254,,
SP.RUR.TOTL.ZS,NGA,2022,46.479,,
SP.RUR.TOTL.ZS,NGA,2023,45.717,,
SP.RUR.TOTL.ZS,SEN,2000,59.68,,
SP.RUR.TOTL.ZS,SEN,2001,59.536,,
SP.RUR.TOTL.ZS,SEN,2002,59.393,,
SP.RUR.TOTL.ZS,SEN,2003,59.102,,
SP.RUR.TOTL.ZS,SEN,2004,58.694,,
SP.RUR.TOTL.ZS,SEN,2005,58.286,,
SP.RUR.TOTL.ZS,SEN,2006,57.876,,
SP.RUR.TOTL.ZS,SEN,2007,57.465,,
SP.RUR.TOTL.ZS,SEN,2008,57.053,,
SP.RUR.TOTL.ZS,SEN,2009,56.641,,
SP.RUR.TOTL.ZS,SEN,2010,56.227,,
SP.RUR.TOTL.ZS,SEN,2011,55.812,,
SP.RUR.TOTL.ZS,SEN,2012,55.397,,
SP.RUR.TOTL.ZS,SEN,2013,54.981,,
SP.RUR.TOTL.ZS,SEN,2014,54.564,,
SP.RUR.TOTL.ZS,SEN,2015,54.138,,
SP.RUR.TOTL.ZS,SEN,2016,53.704,,
SP.RUR.TOTL.ZS,SEN,2017,53.26,,
SP.RUR.TOTL.ZS,SEN,2018,52.808,,
SP.RUR.TOTL.ZS,SEN,2019,52.347,,
SP.RUR.TOTL.ZS,SEN,2020,51.878,,
SP.RUR.TOTL.ZS,SEN,2021,51.4,,
SP.RUR.TOTL.ZS,SEN,2022,50.914,,
SP.RUR.TOTL.ZS,SEN,2023,50.421,,
XGDP.1.FSGOV,EGY,2017,1.267699956893921,,
XGDP.1.FSGOV,EGY,2019,0.8391900062561035,,
XGDP.1.FSGOV,EGY,2021,0.7984399795532227,,
XGDP.1.FSGOV,EGY,2022,0.7927799820899963,,
XGDP.1.FSGOV,MOZ,2006,2.153980016708374,,
XGDP.1.FSGOV,MOZ,2012,2.885960102081299,,
XGDP.1.FSGOV,MOZ,2013,2.972409963607788,,
XGDP.1.FSGOV,SEN,2005,1.699309945106506,,
XGDP.1.FSGOV,SEN,2006,1.731089949607849,,
XGDP.1.FSGOV,SEN,2008,1.80866003036499,UIS_EST,
XGDP.1.FSGOV,SEN,2009,2.338749885559082,,
XGDP.1.FSGOV,SEN,2010,0.0109599996358156,,
XGDP.1.FSGOV,SEN,2011,2.027199983596802,,
XGDP.1.FSGOV,SEN,2012,2.008780002593994,,
XGDP.1.FSGOV,SEN,2013,2.02361011505127,,
XGDP.1.FSGOV,SEN,2014,1.993819952011108,,
XGDP.1.FSGOV,SEN,2015,1.863989949226379,,
XGDP.1.FSGOV,SEN,2016,1.601289987564087,,
XGDP.1.FSGOV,SEN,2017,1.927579998970032,,
XGDP.1.FSGOV,SEN,2018,1.685969948768616,,
XGDP.1.FSGOV,SEN,2019,1.618209958076477,,
XGDP.1.FSGOV,SEN,2020,1.659639954566956,,
XGDP.1.FSGOV,SEN,2021,1.748379945755005,,
XGDP.1.FSGOV,SEN,2022,1.899999976158142,,
XGDP.2T3.FSGOV,EGY,2017,1.305709958076477,,
XGDP.2T3.FSGOV,EGY,2019,1.074759960174561,,
XGDP.2T3.FSGOV,EGY,2021,0.9055399894714355,,
XGDP.2T3.FSGOV,EGY,2022,0.8991299867630005,,
XGDP.2T3.FSGOV,MOZ,2006,1.093510031700134,,
XGDP.2T3.FSGOV,MOZ,2012,1.635679960250854,,
XGDP.2T3.FSGOV,MOZ,2013,1.847180008888245,,
XGDP.2T3.FSGOV,SEN,2005,0.9110999703407288,,
XGDP.2T3.FSGOV,SEN,2006,0.9667999744415283,,
XGDP.2T3.FSGOV,SEN,2008,0.9687600135803223,UIS_EST,
XGDP.2T3.FSGOV,SEN,2009,1.21508002281189,,
XGDP.2T3.FSGOV,SEN,2010,0.0185199994593859,,
XGDP.2T3.FSGOV,SEN,2011,1.396780014038086,,
XGDP.2T3.FSGOV,SEN,2012,1.328259944915771,,
XGDP.2T3.FSGOV,SEN,2013,1.557989954948425,,
XGDP.2T3.FSGOV,SEN,2014,1.906350016593933,,
XGDP.2T3.FSGOV,SEN,2015,1.601269960403442,,
XGDP.2T3.FSGOV,SEN,2016,0.8515200018882751,,
XGDP.2T3.FSGOV,SEN,2017,1.446230053901672,,
XGDP.2T3.FSGOV,SEN,2018,1.811969995498657,,
XGDP.2T3.FSGOV,SEN,2019,1.796759963035583,,
XGDP.2T3.FSGOV,SEN,2020,2.39805006980896,,
XGDP.2T3.FSGOV,SEN,2021,2.04911994934082,,
XGDP.2T3.FSGOV,SEN,2022,2.326659917831421,,
