indicatorId,geoUnit,year,value,qualifier,magnitude
AIR.1.GLAST,EGY,2000,87.26148223876953,UIS_EST,
AIR.1.GLAST,EGY,2001,84.70977020263672,UIS_EST,
AIR.1.GLAST,EGY,2002,83.0748519897461,UIS_EST,
AIR.1.GLAST,EGY,2003,83.29778289794922,UIS_EST,
AIR.1.GLAST,EGY,2004,84.4972915649414,UIS_EST,
AIR.1.GLAST,EGY,2005,86.04927062988281,,
AIR.1.GLAST,EGY,2006,82.00958251953125,UIS_EST,
AIR.1.GLAST,EGY,2007,86.04428100585938,,
AIR.1.GLAST,EGY,2009,86.67613983154297,,
AIR.1.GLAST,EGY,2010,87.13287353515625,,
AIR.1.GLAST,EGY,2013,88.78502655029297,,
AIR.1.GLAST,EGY,2016,84.31033325195312,,
AIR.1.GLAST,EGY,2017,83.76612854003906,,
AIR.1.GLAST,EGY,2018,86.55819702148438,,
AIR.1.GLAST,EGY,2019,88.72234344482422,,
AIR.1.GLAST,EGY,2020,91.8260726928711,,
AIR.1.GLAST,EGY,2021,92.43167114257812,,
AIR.1.GLAST,EGY,2023,93.84140014648438,,
AIR.1.GLAST,MOZ,2000,15.69299030303955,,
AIR.1.GLAST,MOZ,2001,18.41064071655273,,
AIR.1.GLAST,MOZ,2002,21.74608039855957,,
AIR.1.GLAST,MOZ,2004,28.86125946044922,,
AIR.1.GLAST,MOZ,2005,40.87105178833008,,
AIR.1.GLAST,MOZ,2006,40.5682487487793,,
AIR.1.GLAST,MOZ,2007,45.12023162841797,,
AIR.1.GLAST,MOZ,2008,58.13933944702148,,
AIR.1.GLAST,MOZ,2009,55.25114822387695,,
AIR.1.GLAST,MOZ,2010,59.27447891235352,,
AIR.1.GLAST,MOZ,2011,55.61600875854492,,
AIR.1.GLAST,MOZ,2012,53.14807891845703,,
AIR.1.GLAST,MOZ,2013,51.19194030761719,,
AIR.1.GLAST,MOZ,2014,51.25851821899414,,
AIR.1.GLAST,MOZ,2015,52.24647903442383,,
AIR.1.GLAST,MOZ,2017,50.6402587890625,,
AIR.1.GLAST,MOZ,2018,55.83993148803711,,
AIR.1.GLAST,MOZ,2019,58.7315788269043,,
AIR.1.GLAST,MOZ,2020,61.74599075317383,,
AIR.1.GLAST,MOZ,2022,72.36557006835938,,
AIR.1.GLAST,MOZ,2023,56.98248127899138,,
AIR.1.GLAST,NGA,2000,80.59028625488281,,
AIR.1.GLAST,NGA,2004,76.56024932861328,,
AIR.1.GLAST,NGA,2005,79.17778015136719,,
AIR.1.GLAST,NGA,2006,86.45855712890625,,
AIR.1.GLAST,NGA,2007,76.26801300048828,,
AIR.1.GLAST,NGA,2008,65.81788635253906,UIS_EST,
AIR.1.GLAST,NGA,2009,69.89212036132812,UIS_EST,
AIR.1.GLAST,NGA,2010,70.16490936279297,,
AIR.1.GLAST,SEN,2000,38.16419982910156,,
AIR.1.GLAST,SEN,2001,43.14944076538086,,
AIR.1.GLAST,SEN,2002,45.6391716003418,,
AIR.1.GLAST,SEN,2003,45.67137145996094,,
AIR.1.GLAST,SEN,2004,47.4651985168457,,
AIR.1.GLAST,SEN,2005,52.61454010009766,,
AIR.1.GLAST,SEN,2006,49.92382049560547,,
AIR.1.GLAST,SEN,2007,51.37382125854492,UIS_EST,
AIR.1.GLAST,SEN,2008,58.54587936401367,,
AIR.1.GLAST,SEN,2009,58.82606887817383,,
AIR.1.GLAST,SEN,2010,57.90911865234375,,
AIR.1.GLAST,SEN,2011,60.69057846069336,,
AIR.1.GLAST,SEN,2012,60.07167816162109,,
AIR.1.GLAST,SEN,2013,61.04204177856445,,
AIR.1.GLAST,SEN,2014,60.47325134277344,,
AIR.1.GLAST,SEN,2015,58.12503814697266,,
AIR.1.GLAST,SEN,2019,60.87557983398438,,
AIR.1.GLAST,SEN,2020,60.33594131469727,,
AIR.1.GLAST,SEN,2021,63.09566879272461,,
AIR.1.GLAST,SEN,2022,56.87026977539063,,
AIR.1.GLAST,SEN,2023,61.53142166137695,,
SCHBSP.1.WCOMPUT,EGY,2010,86.34889221191406,,
SCHBSP.1.WCOMPUT,EGY,2016,76.29472351074219,,
SCHBSP.1.WCOMPUT,EGY,2017,78.25100708007812,,
SCHBSP.1.WCOMPUT,EGY,2019,94.72969055175781,,
SCHBSP.1.WCOMPUT,EGY,2020,82.24994659423828,,
SCHBSP.1.WCOMPUT,EGY,2021,84.09986114501953,,
SCHBSP.1.WCOMPUT,EGY,2023,83.8079833984375,,
SCHBSP.1.WCOMPUT,SEN,2019,27.26482009887695,,
SCHBSP.1.WCOMPUT,SEN,2020,28.50346946716309,,
SCHBSP.1.WCOMPUT,SEN,2021,18.60965919494629,,
SCHBSP.1.WCOMPUT,SEN,2022,18.76251029968262,,
SCHBSP.1.WCOMPUT,SEN,2023,23.42107963562012,,
SCHBSP.1.WELEC,EGY,2010,100,,
SCHBSP.1.WELEC,EGY,2016,100,,
SCHBSP.1.WELEC,SEN,2012,28.98320472083523,,
SCHBSP.1.WELEC,SEN,2013,31.99020480854853,,
SCHBSP.1.WELEC,SEN,2014,31.95056421278882,,
SCHBSP.1.WELEC,SEN,2019,44.09746170043945,,
SCHBSP.1.WELEC,SEN,2020,45.69498825073242,,
SCHBSP.1.WELEC,SEN,2021,48.66204833984375,,
SCHBSP.1.WELEC,SEN,2022,50.87351989746094,,
SCHBSP.1.WELEC,SEN,2023,53.4273681640625,,
SCHBSP.1.WINTERN,EGY,2016,47.58319091796875,,
SCHBSP.1.WINTERN,EGY,2019,71.27625274658203,,
SCHBSP.1.WINTERN,EGY,2023,30.41058921813965,,
SCHBSP.1.WINTERN,SEN,2019,12.93628978729248,,
SCHBSP.1.WINTERN,SEN,2020,13.75701999664307,,
SCHBSP.1.WINTERN,SEN,2021,28.3869800567627,,
SCHBSP.1.WINTERN,SEN,2022,26.58781051635742,,
SCHBSP.1.WINTERN,SEN,2023,26.61037063598633,,
XUNIT.GDPCAP.1.FSGOV.FFNTR,EGY,2017,10.40149974822998,,
XUNIT.GDPCAP.1.FSGOV.FFNTR,EGY,2019,6.562970161437988,,
XUNIT.GDPCAP.1.FSGOV.FFNTR,EGY,2021,5.895040035247803,,
XUNIT.GDPCAP.1.FSGOV.FFNTR,EGY,2022,6.268620014190674,,
XUNIT.GDPCAP.1.FSGOV.FFNTR,MOZ,2006,10.72239017486572,,
XUNIT.GDPCAP.1.FSGOV.FFNTR,MOZ,2012,11.22673034667969,,
XUNIT.GDPCAP.1.FSGOV.FFNTR,MOZ,2013,11.40849018096924,UIS_EST,
XUNIT.GDPCAP.1.FSGOV.FFNTR,SEN,2005,12.91285991668701,,
XUNIT.GDPCAP.1.FSGOV.FFNTR,SEN,2006,13.23272037506104,,
XUNIT.GDPCAP.1.FSGOV.FFNTR,SEN,2008,13.26949024200439,UIS_EST,
XUNIT.GDPCAP.1.FSGOV.FFNTR,SEN,2009,17.25851058959961,,
XUNIT.GDPCAP.1.FSGOV.FFNTR,SEN,2010,0.0810199975967407,,
XUNIT.GDPCAP.1.FSGOV.FFNTR,SEN,2011,14.52414989471436,,
XUNIT.GDPCAP.1.FSGOV.FFNTR,SEN,2012,14.44569969177246,,
XUNIT.GDPCAP.1.FSGOV.FFNTR,SEN,2013,14.90649032592773,,
XUNIT.GDPCAP.1.FSGOV.FFNTR,SEN,2014,14.45668029785156,,
XUNIT.GDPCAP.1.FSGOV.FFNTR,SEN,2015,13.53287982940674,,
XUNIT.GDPCAP.1.FSGOV.FFNTR,SEN,2019,11.92131042480469,,
XUNIT.GDPCAP.1.FSGOV.FFNTR,SEN,2020,12.06997966766357,,
XUNIT.GDPCAP.1.FSGOV.FFNTR,SEN,2021,13.00080966949463,,
XUNIT.GDPCAP.1.FSGOV.FFNTR,SEN,2022,14.17348957061768,,
